"ID","Pt_type","ID_nxt","Hylak_id","x","y","Q","C_w","C_sd","WWTPremoval","is_canal","Q_model_m3s","Q_source_id","Q_reference_short","Q_reference_url","Q_regime","Q_data_period","Q_value_origin","Q_derivation_rule","dist_nxt","Q_lake_m3s","lake_throughflow_m3s","lake_transport_mode","lake_residence_time_days","pathogen_profile_id","pathogen_profile_set","pathogen_profile_label","pathogen_profile_region","pathogen_profile_country","pathogen_profile_confidence","pathogen_prevalence_rate","pathogen_excretion_rate","f_pathogen_direct","pathogen_prevalence_source","pathogen_excretion_source","pathogen_wwtp_source","pathogen_reference_url","substance","concentration_units","basin_id"
"Source00013","agglomeration","P_00036",0,0.179166673831845,6.10076545534124,1085.21997070312,0.0333336236858944,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,376.432679237057,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00036","node","P_00037",0,0.179166666666589,6.10416666666651,1085.21997070312,0.033113519750926,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00037","JNCT","Source00014",0,0.179166666666589,6.10416666666651,1085.21997070312,0.433403088675653,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,616.265212619406,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00014","agglomeration","P_00038",0,0.183102120628066,6.10023127601684,1085.21997070312,0.468844065187539,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,688.688528741286,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00038","node","Source00015",0,0.187499999999926,6.09583333333318,1085.21997070312,0.463195765054039,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,732.686053429541,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00015","agglomeration","P_00039",0,0.194113737083985,6.09583344640322,1085.21997070312,0.539376850194573,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2036.85375982775,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00039","node","Source00016",0,0.212499999999924,6.09583333333318,1085.21997070312,0.520384135931913,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,273.75725086786,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00016","agglomeration","P_00040",0,0.214248220681738,6.09758157657577,1085.21997070312,0.518779587988973,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1031.15953556007,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00040","node","P_00041",0,0.220833333333257,6.10416666666651,1085.21997070312,0.509449843816708,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00041","JNCT","Source00017",0,0.220833333333257,6.10416666666651,1085.21997070312,0.60194891982418,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2207.43352093187,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00017","agglomeration","P_00042",0,0.24076015585436,6.10416691538963,1085.21997070312,0.6016214641054,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1485.11224448833,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00042","node","Source00018",0,0.254166666666592,6.10416666666651,1085.21997070312,0.586100626628504,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,801.953671784267,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00018","agglomeration","P_00043",0,0.259288235016354,6.09904515810541,1085.21997070312,0.659668765222228,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,502.917541822493,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00043","node","Source00019",0,0.262499999999925,6.09583333333318,1085.21997070312,0.653855797539488,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,154.687721879178,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00019","agglomeration","P_00044",0,0.263896404687174,6.09583334233926,1085.21997070312,0.696478919146771,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,768.440545636049,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00044","node","P_00057",0,0.270833333333258,6.09583333333318,1085.21997070312,0.68712312604925,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00045","START","P_00046",0,0.295833333333256,6.24166666666651,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1383.32162354458,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00046","node","Source00020",0,0.295833333333256,6.22916666666651,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00020","agglomeration","Source00021",0,0.295833333333257,6.22916666666651,1085.21997070312,5.27078813990953e-05,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,16.7947053221978,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00021","agglomeration","P_00047",0,0.29572605986898,6.22905939500375,1085.21997070312,0.000198939140967805,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1287.8901201165,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00047","node","Source00022",0,0.287499999999924,6.22083333333317,1085.21997070312,0.00019448070793877,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3728.09134467855,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00022","agglomeration","P_00048",0,0.287500340988353,6.18714567090136,1085.21997070312,0.00114769675158864,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2727.44430584545,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00048","node","Source00023",0,0.287499999999924,6.16249999999984,1085.21997070312,0.00109390729257852,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,811.248486687506,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00023","agglomeration","P_00049",0,0.282318687315784,6.15731872009332,1085.21997070312,0.00124016909405259,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,493.525888982708,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00049","node","Source00024",0,0.27916666666659,6.15416666666651,1085.21997070312,0.0012294439808195,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00024","agglomeration","P_00050",0,0.279166666666589,6.15416666666651,1085.21997070312,0.0014404628708949,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4611.11963697162,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00050","node","P_00051",0,0.27916666666659,6.11249999999984,1085.21997070312,0.00132818314842263,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1304.84324267253,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00051","node","Source00025",0,0.270833333333258,6.10416666666651,1085.21997070312,0.00129802984056935,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,703.223628907177,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00025","agglomeration","P_00052",0,0.270833338529646,6.09781228504938,1085.21997070312,0.0343830140521135,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,219.005640679478,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00052","node","P_00057",0,0.270833333333258,6.09583333333318,1085.21997070312,0.0342507449791566,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00053","START","Source00026",0,0.404166666666591,6.08712942978234,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,375.138859603733,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00026","agglomeration","P_00054",0,0.404166672759065,6.08373927995356,1085.21997070312,0.0450234109136157,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,505.984925276229,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00054","node","P_00055",0,0.40416666666659,6.07916666666651,1085.21997070312,0.0446242578473432,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00055","JNCT","Source00027",0,0.40416666666659,6.07916666666651,1085.21997070312,1.52870609246521,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,296.3784392073,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00027","agglomeration","P_00056",0,0.40684237415306,6.07916668061815,1085.21997070312,1.52170380084306,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,206.203470666986,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00056","node","P_00142",0,0.408703984453172,6.07916668249471,1085.21997070312,1.51619148548782,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00057","JNCT","Source00028",0,0.270833333333258,6.09583333333318,1085.21997070312,0.721373871028406,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2051.33695786401,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00028","agglomeration","P_00058",0,0.283934003783828,6.08273283207697,1085.21997070312,0.756114453649832,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,558.390171655191,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00058","node","Source00029",0,0.287499999999924,6.07916666666651,1085.21997070312,0.748720293677927,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,305.828277691399,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00029","agglomeration","P_00059",0,0.287500006321632,6.0764031392157,1085.21997070312,0.752533450795898,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,616.387547529295,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00059","node","P_00066",0,0.287499999999924,6.07083333333318,1085.21997070312,0.744414088152263,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00060","JNCT","Source00030",0,0.120833333333259,6.06249999999984,1085.21997070312,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,470.409623670779,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00030","agglomeration","P_00061",0,0.123837060568573,6.06550375792581,1085.21997070312,0.00166815850573175,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,834.649484006452,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00061","node","Source00031",0,0.129166666666591,6.07083333333318,1085.21997070312,0.00164383358841294,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,265.231918668053,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00031","agglomeration","P_00062",0,0.131560600041372,6.07083334650222,1085.21997070312,0.00185089096039776,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,658.04368325944,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00062","node","P_00063",0,0.137499999999925,6.07083333333318,1085.21997070312,0.00182957921913319,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2610.04127718343,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"P_00063","node","Source00032",0,0.15416666666659,6.08749999999984,1085.21997070312,0.0017474386159611,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,0,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
"Source00032","agglomeration","Source00033",0,0.15416666666659,6.08749999999985,1085.21997070312,0.00287238700881089,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,73.9799356880225,NA,NA,NA,NA,"ghana_ssa_campylobacter_screening","ghana_ssa_screening","Ghana/SSA Campylobacter screening profile","Ghana / Sub-Saharan Africa","GH","screening_requires_calibration",0.11,1e+11,1,"Karikari et al. 2016; screening assumption","Legacy ePiE screening value; literature review required","Legacy ePiE screening WWTP removals","https://doi.org/10.5897/AJMR2016.8296","campylobacter","CFU/L","volta"
